error,u_opt,a_opt_y1
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030149991825382045,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030120114636661532,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030060058185434193,replace
2.5,0.030089996626960262,replace
2.5,0.030149991825382045,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030149991825382045,replace
2.5,0.030089996626960262,replace
2.5,0.030090086711639683,replace
2.5,0.030150141960505958,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030120114636661532,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030149991825382045,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030090086711639683,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030090086711639683,replace
2.5,0.030149991825382045,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030149991825382045,replace
2.5,0.030090086711639683,replace
2.5,0.030209984623923932,replace
2.5,0.030059998127779465,replace
2.5,0.030149991825382045,replace
2.5,0.030059998127779465,replace
2.5,0.030210194804685182,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030239980123254667,replace
2.5,0.030269975022633774,replace
2.5,0.030090086711639683,replace
2.5,0.030119994526159235,replace
2.5,0.030149991825382045,replace
2.5,0.030209984623923932,replace
2.5,0.030059998127779465,replace
2.5,0.030209984623923932,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030149991825382045,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030299969322066585,replace
2.5,0.030269975022633774,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030150141960505958,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030209984623923932,replace
2.5,0.030149991825382045,replace
2.5,0.030149991825382045,replace
2.5,0.030089996626960262,replace
2.5,0.030209984623923932,replace
2.5,0.030120114636661532,replace
2.5,0.030119994526159235,replace
2.5,0.030239980123254667,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030149991825382045,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030359956121118737,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030090086711639683,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030149991825382045,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030209984623923932,replace
2.5,0.030089996626960262,replace
2.5,0.030149991825382045,replace
2.5,0.030149991825382045,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030090086711639683,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030029999028610404,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030060058185434193,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030060058185434193,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030090086711639683,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030149991825382045,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030209984623923932,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030090086711639683,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030060058185434193,replace
2.5,0.030060058185434193,replace
2.5,0.030060058185434193,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030149991825382045,replace
2.5,0.030119994526159235,replace
2.5,0.030149991825382045,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030119994526159235,replace
2.5,0.030090086711639683,replace
2.5,0.030149991825382045,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030119994526159235,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030089996626960262,replace
2.5,0.030059998127779465,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.0301799885246348,replace
2.5,0.030059998127779465,replace
2.5,0.030089996626960262,replace
2.5,0.030149991825382045,replace
2.5,0.030029999028610404,replace
2.5,0.030149991825382045,replace
2.5,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030149991825382045,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030090086711639683,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030060058185434193,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030060058185434193,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030029999028610404,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030090086711639683,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030239980123254667,replace
1.0,0.030089996626960262,replace
1.0,0.030209984623923932,replace
1.0,0.030119994526159235,replace
1.0,0.030269975022633774,replace
1.0,0.030269975022633774,replace
1.0,0.030119994526159235,replace
1.0,0.030150141960505958,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030209984623923932,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030149991825382045,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030060058185434193,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030060058185434193,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030239980123254667,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030149991825382045,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030090086711639683,replace
1.0,0.030090086711639683,replace
1.0,0.030090086711639683,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030149991825382045,replace
1.0,0.030090086711639683,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030149991825382045,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030029999028610404,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030060058185434193,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030209984623923932,replace
1.0,0.030089996626960262,replace
1.0,0.030149991825382045,replace
1.0,0.030149991825382045,replace
1.0,0.030149991825382045,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030060058185434193,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030060058185434193,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030149991825382045,replace
1.0,0.030299969322066585,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030269975022633774,replace
1.0,0.030090086711639683,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030209984623923932,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030149991825382045,replace
1.0,0.030060058185434193,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030120114636661532,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030149991825382045,replace
1.0,0.030119994526159235,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030060058185434193,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030090086711639683,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.0301799885246348,replace
1.0,0.030209984623923932,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030359956121118737,replace
1.0,0.030059998127779465,replace
1.0,0.030359956121118737,replace
1.0,0.030059998127779465,replace
1.0,0.030239980123254667,replace
1.0,0.030119994526159235,replace
1.0,0.030269975022633774,replace
1.0,0.030059998127779465,replace
1.0,0.0301799885246348,replace
1.0,0.030209984623923932,replace
1.0,0.030059998127779465,replace
1.0,0.030059998127779465,replace
1.0,0.030149991825382045,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030149991825382045,replace
1.0,0.030059998127779465,replace
1.0,0.030089996626960262,replace
1.0,0.030059998127779465,replace
1.0,0.030119994526159235,replace
1.0,0.030089996626960262,replace
1.0,0.030119994526159235,replace
1.0,0.030209984623923932,replace
1.0,0.030029999028610404,replace
1.0,0.030149991825382045,replace
1.0,0.030149991825382045,replace
